Employee_ID,Name,Department,Role,Hire_Date,Month,KPI_Score,Attendance_Rate,Attrition,Tenure_Months,Manager
EMP1373,Keith Lowe,Marketing,Senior Associate,2024-12-10,Apr-2024,78.2,94.4,No,10,Henry White
EMP1373,Keith Lowe,Marketing,Specialist,2024-12-10,May-2024,59.9,97.9,No,10,Henry White
EMP1373,Keith Lowe,Marketing,Associate,2024-12-10,Jun-2024,69.4,95.5,No,10,Henry White
EMP1373,Keith Lowe,Marketing,Specialist,2024-12-10,Jul-2024,96.9,86.4,No,10,Henry White
EMP1373,Keith Lowe,Marketing,Specialist,2024-12-10,Aug-2024,84.6,92.1,No,10,Henry White
EMP1373,Keith Lowe,Marketing,Specialist,2024-12-10,Sep-2024,69.4,94.9,No,10,Henry White
EMP1373,Keith Lowe,Marketing,Specialist,2024-12-10,Oct-2024,69.1,98.7,No,10,Henry White
EMP1373,Keith Lowe,Marketing,Senior Associate,2024-12-10,Nov-2024,61.8,94.7,No,10,Henry White
EMP1373,Keith Lowe,Marketing,Specialist,2024-12-10,Dec-2024,70.6,98.1,No,10,Henry White
EMP1374,Drew Carter,Marketing,Analyst,2023-07-07,Jan-2024,80.7,93.0,No,27,Henry White
EMP1374,Drew Carter,Marketing,Specialist,2023-07-07,Feb-2024,78.8,96.3,No,27,Henry White
EMP1374,Drew Carter,Marketing,Analyst,2023-07-07,Mar-2024,71.1,90.8,No,27,Henry White
EMP1374,Drew Carter,Marketing,Specialist,2023-07-07,Apr-2024,65.8,92.7,No,27,Henry White
EMP1374,Drew Carter,Marketing,Analyst,2023-07-07,May-2024,73.2,90.4,No,27,Henry White
EMP1374,Drew Carter,Marketing,Specialist,2023-07-07,Jun-2024,72.9,89.4,No,27,Henry White
EMP1374,Drew Carter,Marketing,Analyst,2023-07-07,Jul-2024,83.1,99.4,No,27,Henry White
EMP1374,Drew Carter,Marketing,Specialist,2023-07-07,Aug-2024,77.3,94.8,No,27,Henry White
EMP1374,Drew Carter,Marketing,Senior Associate,2023-07-07,Sep-2024,75.9,88.1,No,27,Henry White
EMP1374,Drew Carter,Marketing,Specialist,2023-07-07,Oct-2024,87.4,92.9,No,27,Henry White
EMP1374,Drew Carter,Marketing,Analyst,2023-07-07,Nov-2024,91.3,88.3,No,27,Henry White
EMP1374,Drew Carter,Marketing,Senior Associate,2023-07-07,Dec-2024,78.7,90.5,No,27,Henry White
EMP1375,Cassandra King,Marketing,Associate,2024-12-24,Jan-2024,79.0,91.7,No,10,Henry White
EMP1375,Cassandra King,Marketing,Analyst,2024-12-24,Feb-2024,73.8,96.3,No,10,Henry White
EMP1375,Cassandra King,Marketing,Analyst,2024-12-24,Mar-2024,66.6,93.6,No,10,Henry White
EMP1375,Cassandra King,Marketing,Analyst,2024-12-24,Apr-2024,84.0,98.4,No,10,Henry White
EMP1375,Cassandra King,Marketing,Analyst,2024-12-24,May-2024,81.8,88.2,No,10,Henry White
EMP1375,Cassandra King,Marketing,Analyst,2024-12-24,Jun-2024,74.6,86.1,No,10,Henry White
EMP1375,Cassandra King,Marketing,Associate,2024-12-24,Jul-2024,77.3,90.7,No,10,Henry White
EMP1375,Cassandra King,Marketing,Specialist,2024-12-24,Aug-2024,86.6,99.0,No,10,Henry White
EMP1375,Cassandra King,Marketing,Analyst,2024-12-24,Sep-2024,88.5,91.7,No,10,Henry White
EMP1375,Cassandra King,Marketing,Associate,2024-12-24,Oct-2024,51.4,93.5,No,10,Henry White
EMP1375,Cassandra King,Marketing,Analyst,2024-12-24,Nov-2024,68.7,98.2,No,10,Henry White
EMP1375,Cassandra King,Marketing,Analyst,2024-12-24,Dec-2024,74.6,91.7,No,10,Henry White
EMP1376,Candace Garcia,Marketing,Senior Associate,2025-07-17,Jan-2024,64.4,85.1,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Specialist,2025-07-17,Feb-2024,77.6,88.7,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Associate,2025-07-17,Mar-2024,69.2,98.6,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Specialist,2025-07-17,Apr-2024,78.0,88.2,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Specialist,2025-07-17,May-2024,69.5,85.2,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Associate,2025-07-17,Jun-2024,69.9,96.6,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Senior Associate,2025-07-17,Jul-2024,77.9,87.8,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Associate,2025-07-17,Aug-2024,84.4,89.3,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Specialist,2025-07-17,Sep-2024,81.1,88.7,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Associate,2025-07-17,Oct-2024,74.7,96.0,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Analyst,2025-07-17,Nov-2024,57.2,91.8,No,3,Henry White
EMP1376,Candace Garcia,Marketing,Specialist,2025-07-17,Dec-2024,69.7,86.1,No,3,Henry White
EMP1377,Daniel Curtis,Marketing,Associate,2025-05-12,Jan-2024,68.6,95.9,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Analyst,2025-05-12,Feb-2024,82.4,86.0,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Associate,2025-05-12,Mar-2024,76.6,99.5,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Senior Associate,2025-05-12,Apr-2024,76.9,92.2,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Analyst,2025-05-12,May-2024,67.0,87.8,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Associate,2025-05-12,Jun-2024,89.0,91.6,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Associate,2025-05-12,Jul-2024,76.9,94.4,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Senior Associate,2025-05-12,Aug-2024,66.5,93.1,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Associate,2025-05-12,Sep-2024,67.1,93.3,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Associate,2025-05-12,Oct-2024,78.3,89.3,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Senior Associate,2025-05-12,Nov-2024,66.1,85.2,No,5,Henry White
EMP1377,Daniel Curtis,Marketing,Analyst,2025-05-12,Dec-2024,68.8,88.6,No,5,Henry White
EMP1378,Michael Palmer,Marketing,Senior Associate,2025-01-02,Jan-2024,64.0,92.6,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Analyst,2025-01-02,Feb-2024,82.3,98.3,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Analyst,2025-01-02,Mar-2024,66.4,90.6,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Specialist,2025-01-02,Apr-2024,90.9,91.8,Yes,9,Henry White
EMP1378,Michael Palmer,Marketing,Specialist,2025-01-02,May-2024,79.6,90.5,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Senior Associate,2025-01-02,Jun-2024,64.0,97.8,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Associate,2025-01-02,Jul-2024,81.0,90.5,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Analyst,2025-01-02,Aug-2024,89.0,88.1,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Associate,2025-01-02,Sep-2024,74.2,88.4,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Senior Associate,2025-01-02,Oct-2024,90.4,87.9,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Senior Associate,2025-01-02,Nov-2024,79.8,88.4,No,9,Henry White
EMP1378,Michael Palmer,Marketing,Associate,2025-01-02,Dec-2024,69.2,92.9,No,9,Henry White
EMP1379,Francisco Andrews,Marketing,Analyst,2023-07-15,Jan-2024,97.1,98.2,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Analyst,2023-07-15,Feb-2024,61.5,98.0,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Specialist,2023-07-15,Mar-2024,71.8,91.4,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Senior Associate,2023-07-15,Apr-2024,74.7,94.1,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Senior Associate,2023-07-15,May-2024,94.8,87.3,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Specialist,2023-07-15,Jun-2024,82.6,94.7,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Analyst,2023-07-15,Jul-2024,80.7,90.1,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Associate,2023-07-15,Aug-2024,67.8,95.6,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Associate,2023-07-15,Sep-2024,73.9,95.6,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Analyst,2023-07-15,Oct-2024,69.4,88.4,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Specialist,2023-07-15,Nov-2024,80.4,93.8,No,27,Henry White
EMP1379,Francisco Andrews,Marketing,Specialist,2023-07-15,Dec-2024,87.1,90.3,No,27,Henry White
EMP1380,Claudia Brown,Marketing,Analyst,2024-02-03,Jan-2024,100.0,92.1,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Specialist,2024-02-03,Feb-2024,70.5,95.5,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Specialist,2024-02-03,Mar-2024,61.3,88.2,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Specialist,2024-02-03,Apr-2024,71.9,85.1,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Associate,2024-02-03,May-2024,85.5,96.9,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Associate,2024-02-03,Jun-2024,66.6,88.0,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Associate,2024-02-03,Jul-2024,75.0,98.8,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Senior Associate,2024-02-03,Aug-2024,80.8,95.6,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Specialist,2024-02-03,Sep-2024,70.7,88.3,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Senior Associate,2024-02-03,Oct-2024,77.3,85.1,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Specialist,2024-02-03,Nov-2024,65.7,96.8,No,20,Henry White
EMP1380,Claudia Brown,Marketing,Specialist,2024-02-03,Dec-2024,87.9,90.1,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Senior Associate,2024-02-29,Jan-2024,72.7,87.6,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Analyst,2024-02-29,Feb-2024,77.0,90.1,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Analyst,2024-02-29,Mar-2024,57.6,96.5,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Analyst,2024-02-29,Apr-2024,64.4,86.5,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Senior Associate,2024-02-29,May-2024,85.1,86.0,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Analyst,2024-02-29,Jun-2024,70.5,99.1,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Senior Associate,2024-02-29,Jul-2024,66.2,96.6,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Specialist,2024-02-29,Aug-2024,60.6,93.9,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Senior Associate,2024-02-29,Sep-2024,87.7,86.8,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Analyst,2024-02-29,Oct-2024,82.1,97.5,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Specialist,2024-02-29,Nov-2024,81.4,98.3,No,20,Henry White
EMP1381,Daniel Mathews,Marketing,Senior Associate,2024-02-29,Dec-2024,92.0,95.5,No,20,Henry White
EMP1382,Dean Smith,Marketing,Senior Associate,2022-11-05,Jan-2024,71.8,92.4,No,35,Henry White
EMP1382,Dean Smith,Marketing,Associate,2022-11-05,Feb-2024,61.4,85.8,No,35,Henry White
EMP1382,Dean Smith,Marketing,Specialist,2022-11-05,Mar-2024,75.6,85.4,No,35,Henry White
EMP1382,Dean Smith,Marketing,Analyst,2022-11-05,Apr-2024,94.3,98.9,No,35,Henry White
EMP1382,Dean Smith,Marketing,Associate,2022-11-05,May-2024,75.8,88.4,No,35,Henry White
EMP1382,Dean Smith,Marketing,Senior Associate,2022-11-05,Jun-2024,86.8,86.8,No,35,Henry White
EMP1382,Dean Smith,Marketing,Analyst,2022-11-05,Jul-2024,61.7,92.6,No,35,Henry White
EMP1382,Dean Smith,Marketing,Analyst,2022-11-05,Aug-2024,67.6,99.5,No,35,Henry White
EMP1382,Dean Smith,Marketing,Specialist,2022-11-05,Sep-2024,84.4,94.8,No,35,Henry White
EMP1382,Dean Smith,Marketing,Analyst,2022-11-05,Oct-2024,76.8,92.1,No,35,Henry White
EMP1382,Dean Smith,Marketing,Associate,2022-11-05,Nov-2024,74.1,98.0,No,35,Henry White
EMP1382,Dean Smith,Marketing,Associate,2022-11-05,Dec-2024,86.6,89.4,No,35,Henry White
EMP1383,George Holmes PhD,Marketing,Specialist,2024-03-14,Jan-2024,84.3,99.1,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Analyst,2024-03-14,Feb-2024,77.1,85.8,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Senior Associate,2024-03-14,Mar-2024,51.5,94.4,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Associate,2024-03-14,Apr-2024,75.2,96.9,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Senior Associate,2024-03-14,May-2024,79.5,95.6,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Senior Associate,2024-03-14,Jun-2024,57.8,87.0,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Specialist,2024-03-14,Jul-2024,79.1,99.2,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Associate,2024-03-14,Aug-2024,87.1,90.1,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Analyst,2024-03-14,Sep-2024,75.2,86.3,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Associate,2024-03-14,Oct-2024,65.1,99.5,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Associate,2024-03-14,Nov-2024,52.4,86.0,No,19,Henry White
EMP1383,George Holmes PhD,Marketing,Senior Associate,2024-03-14,Dec-2024,79.3,94.3,No,19,Henry White
EMP1384,Megan Clarke,Marketing,Specialist,2025-09-01,Jan-2024,58.8,98.7,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Specialist,2025-09-01,Feb-2024,81.3,89.6,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Specialist,2025-09-01,Mar-2024,93.6,86.5,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Senior Associate,2025-09-01,Apr-2024,53.6,99.0,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Specialist,2025-09-01,May-2024,68.0,90.8,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Analyst,2025-09-01,Jun-2024,72.9,94.0,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Specialist,2025-09-01,Jul-2024,94.4,85.8,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Specialist,2025-09-01,Aug-2024,76.4,89.3,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Associate,2025-09-01,Sep-2024,70.6,94.2,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Associate,2025-09-01,Oct-2024,85.5,87.3,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Analyst,2025-09-01,Nov-2024,71.2,92.7,No,1,Henry White
EMP1384,Megan Clarke,Marketing,Senior Associate,2025-09-01,Dec-2024,67.4,93.8,No,1,Henry White
EMP1385,Travis Gardner,Marketing,Specialist,2023-06-06,Jan-2024,81.1,94.1,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Specialist,2023-06-06,Feb-2024,86.4,91.2,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Associate,2023-06-06,Mar-2024,49.9,97.6,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Senior Associate,2023-06-06,Apr-2024,67.3,88.5,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Analyst,2023-06-06,May-2024,77.2,97.9,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Associate,2023-06-06,Jun-2024,73.3,86.2,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Specialist,2023-06-06,Jul-2024,74.9,94.1,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Senior Associate,2023-06-06,Aug-2024,65.2,89.1,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Associate,2023-06-06,Sep-2024,81.9,89.9,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Specialist,2023-06-06,Oct-2024,90.8,85.4,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Associate,2023-06-06,Nov-2024,67.1,97.5,No,28,Henry White
EMP1385,Travis Gardner,Marketing,Associate,2023-06-06,Dec-2024,81.9,91.3,No,28,Henry White
EMP1386,Jasmine Cisneros,Marketing,Specialist,2023-11-24,Jan-2024,85.2,98.0,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Analyst,2023-11-24,Feb-2024,77.1,90.6,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Senior Associate,2023-11-24,Mar-2024,81.5,91.5,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Associate,2023-11-24,Apr-2024,68.2,87.9,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Specialist,2023-11-24,May-2024,90.2,89.7,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Senior Associate,2023-11-24,Jun-2024,86.5,89.8,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Analyst,2023-11-24,Jul-2024,87.7,85.9,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Specialist,2023-11-24,Aug-2024,63.6,98.9,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Associate,2023-11-24,Sep-2024,80.1,88.4,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Senior Associate,2023-11-24,Oct-2024,68.8,86.2,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Associate,2023-11-24,Nov-2024,91.2,93.4,No,23,Henry White
EMP1386,Jasmine Cisneros,Marketing,Specialist,2023-11-24,Dec-2024,67.3,97.8,No,23,Henry White
EMP1387,Holly Williams DVM,Marketing,Senior Associate,2024-12-29,Jan-2024,77.5,92.3,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Senior Associate,2024-12-29,Feb-2024,55.3,90.3,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Associate,2024-12-29,Mar-2024,77.5,94.9,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Specialist,2024-12-29,Apr-2024,63.7,87.9,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Senior Associate,2024-12-29,May-2024,80.6,88.7,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Associate,2024-12-29,Jun-2024,73.6,95.0,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Analyst,2024-12-29,Jul-2024,71.4,99.1,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Analyst,2024-12-29,Aug-2024,91.5,96.0,Yes,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Senior Associate,2024-12-29,Sep-2024,98.1,95.4,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Specialist,2024-12-29,Oct-2024,61.0,93.9,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Associate,2024-12-29,Nov-2024,71.8,89.5,No,10,Henry White
EMP1387,Holly Williams DVM,Marketing,Analyst,2024-12-29,Dec-2024,83.6,88.2,No,10,Henry White
EMP1388,John Brown,Marketing,Specialist,2025-01-26,Jan-2024,78.8,94.9,No,9,Henry White
EMP1388,John Brown,Marketing,Senior Associate,2025-01-26,Feb-2024,83.0,94.2,No,9,Henry White
EMP1388,John Brown,Marketing,Associate,2025-01-26,Mar-2024,74.3,98.1,No,9,Henry White
EMP1388,John Brown,Marketing,Associate,2025-01-26,Apr-2024,86.9,90.4,No,9,Henry White
EMP1388,John Brown,Marketing,Associate,2025-01-26,May-2024,77.1,88.9,No,9,Henry White
EMP1388,John Brown,Marketing,Senior Associate,2025-01-26,Jun-2024,79.5,93.5,No,9,Henry White
EMP1388,John Brown,Marketing,Specialist,2025-01-26,Jul-2024,63.8,93.9,No,9,Henry White
EMP1388,John Brown,Marketing,Analyst,2025-01-26,Aug-2024,76.0,89.7,No,9,Henry White
EMP1388,John Brown,Marketing,Associate,2025-01-26,Sep-2024,83.7,95.1,No,9,Henry White
EMP1388,John Brown,Marketing,Associate,2025-01-26,Oct-2024,78.3,90.4,No,9,Henry White
EMP1388,John Brown,Marketing,Senior Associate,2025-01-26,Nov-2024,95.4,99.4,No,9,Henry White
EMP1388,John Brown,Marketing,Senior Associate,2025-01-26,Dec-2024,76.5,88.8,No,9,Henry White
EMP1389,April Kaiser,Marketing,Specialist,2024-02-05,Jan-2024,80.1,91.0,No,20,Henry White
EMP1389,April Kaiser,Marketing,Senior Associate,2024-02-05,Feb-2024,77.0,99.3,No,20,Henry White
EMP1389,April Kaiser,Marketing,Associate,2024-02-05,Mar-2024,74.7,91.9,No,20,Henry White
EMP1389,April Kaiser,Marketing,Analyst,2024-02-05,Apr-2024,84.1,93.5,No,20,Henry White
EMP1389,April Kaiser,Marketing,Analyst,2024-02-05,May-2024,74.0,97.5,No,20,Henry White
EMP1389,April Kaiser,Marketing,Senior Associate,2024-02-05,Jun-2024,63.2,85.2,No,20,Henry White
EMP1389,April Kaiser,Marketing,Associate,2024-02-05,Jul-2024,90.9,97.0,No,20,Henry White
EMP1389,April Kaiser,Marketing,Analyst,2024-02-05,Aug-2024,69.1,99.2,No,20,Henry White
EMP1389,April Kaiser,Marketing,Senior Associate,2024-02-05,Sep-2024,60.6,98.9,No,20,Henry White
EMP1389,April Kaiser,Marketing,Senior Associate,2024-02-05,Oct-2024,81.4,96.6,No,20,Henry White
EMP1389,April Kaiser,Marketing,Associate,2024-02-05,Nov-2024,92.4,98.9,No,20,Henry White
EMP1389,April Kaiser,Marketing,Associate,2024-02-05,Dec-2024,81.6,95.7,No,20,Henry White
EMP1390,Brianna Barnes,Marketing,Specialist,2023-11-19,Jan-2024,89.1,85.6,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Associate,2023-11-19,Feb-2024,66.3,90.8,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Specialist,2023-11-19,Mar-2024,63.3,85.3,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Analyst,2023-11-19,Apr-2024,71.7,87.0,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Specialist,2023-11-19,May-2024,86.1,99.8,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Specialist,2023-11-19,Jun-2024,80.7,90.2,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Senior Associate,2023-11-19,Jul-2024,81.4,87.5,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Analyst,2023-11-19,Aug-2024,76.5,95.8,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Specialist,2023-11-19,Sep-2024,71.9,97.9,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Associate,2023-11-19,Oct-2024,76.9,97.2,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Specialist,2023-11-19,Nov-2024,73.6,92.6,No,23,Henry White
EMP1390,Brianna Barnes,Marketing,Senior Associate,2023-11-19,Dec-2024,71.2,93.0,No,23,Henry White
EMP1391,Yvonne Olson,Marketing,Senior Associate,2024-02-20,Jan-2024,79.1,90.5,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Senior Associate,2024-02-20,Feb-2024,72.7,85.7,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Specialist,2024-02-20,Mar-2024,77.9,91.1,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Associate,2024-02-20,Apr-2024,56.2,89.1,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Senior Associate,2024-02-20,May-2024,77.1,99.9,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Senior Associate,2024-02-20,Jun-2024,72.6,89.9,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Senior Associate,2024-02-20,Jul-2024,89.8,95.8,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Associate,2024-02-20,Aug-2024,60.2,90.9,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Senior Associate,2024-02-20,Sep-2024,76.3,91.8,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Senior Associate,2024-02-20,Oct-2024,83.8,94.7,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Analyst,2024-02-20,Nov-2024,74.0,92.1,No,20,Henry White
EMP1391,Yvonne Olson,Marketing,Senior Associate,2024-02-20,Dec-2024,72.3,89.7,No,20,Henry White
EMP1392,Michael Willis,Marketing,Associate,2023-06-08,Jan-2024,83.8,96.0,No,28,Henry White
EMP1392,Michael Willis,Marketing,Senior Associate,2023-06-08,Feb-2024,80.4,99.8,No,28,Henry White
EMP1392,Michael Willis,Marketing,Associate,2023-06-08,Mar-2024,81.2,96.5,No,28,Henry White
EMP1392,Michael Willis,Marketing,Associate,2023-06-08,Apr-2024,71.2,90.4,No,28,Henry White
EMP1392,Michael Willis,Marketing,Senior Associate,2023-06-08,May-2024,70.0,96.8,No,28,Henry White
EMP1392,Michael Willis,Marketing,Associate,2023-06-08,Jun-2024,77.9,93.0,No,28,Henry White
EMP1392,Michael Willis,Marketing,Senior Associate,2023-06-08,Jul-2024,84.7,94.6,No,28,Henry White
EMP1392,Michael Willis,Marketing,Specialist,2023-06-08,Aug-2024,62.0,88.1,No,28,Henry White
EMP1392,Michael Willis,Marketing,Associate,2023-06-08,Sep-2024,74.4,93.5,No,28,Henry White
EMP1392,Michael Willis,Marketing,Specialist,2023-06-08,Oct-2024,70.4,98.1,No,28,Henry White
EMP1392,Michael Willis,Marketing,Analyst,2023-06-08,Nov-2024,75.5,96.3,No,28,Henry White
EMP1392,Michael Willis,Marketing,Specialist,2023-06-08,Dec-2024,82.8,91.6,No,28,Henry White
EMP1393,Amanda Robles,Marketing,Senior Associate,2023-08-02,Jan-2024,67.1,90.6,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Analyst,2023-08-02,Feb-2024,81.6,94.5,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Associate,2023-08-02,Mar-2024,71.6,91.7,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Associate,2023-08-02,Apr-2024,86.4,97.8,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Specialist,2023-08-02,May-2024,67.7,89.9,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Analyst,2023-08-02,Jun-2024,84.6,95.2,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Senior Associate,2023-08-02,Jul-2024,63.0,89.6,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Senior Associate,2023-08-02,Aug-2024,77.3,98.5,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Specialist,2023-08-02,Sep-2024,81.8,85.3,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Senior Associate,2023-08-02,Oct-2024,67.9,95.1,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Specialist,2023-08-02,Nov-2024,53.9,97.9,No,26,Henry White
EMP1393,Amanda Robles,Marketing,Senior Associate,2023-08-02,Dec-2024,70.8,97.8,No,26,Henry White
EMP1394,Kristina Peters,Marketing,Analyst,2022-10-13,Jan-2024,75.6,90.5,No,36,Henry White
EMP1394,Kristina Peters,Marketing,Specialist,2022-10-13,Feb-2024,72.2,91.2,No,36,Henry White
EMP1394,Kristina Peters,Marketing,Specialist,2022-10-13,Mar-2024,69.9,99.1,No,36,Henry White
